ODB Name,Step,Frame,Part Instance Name, Element Label,         IntPt,X,Y,Z,Section Name,Material Name,Section Point,       S-Mises
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS-INSTANCE",          1285,             1,  -53.9731E-03,       10.6017,  -49.2996E-03,"ASSEMBLY_LOWER_STRINGERS-INSTANCE_LOWER_STRINGERS","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SPOS, (fraction = 1.0)",   78.6353E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS-INSTANCE",          1285,             1,  -53.9731E-03,       10.6017,  -49.2996E-03,"ASSEMBLY_LOWER_STRINGERS-INSTANCE_LOWER_STRINGERS","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SNEG, (fraction = -1.0)",   77.2654E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS-INSTANCE",          1286,             1,  -121.707E-03,       10.4156,  -50.9137E-03,"ASSEMBLY_LOWER_STRINGERS-INSTANCE_LOWER_STRINGERS","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SPOS, (fraction = 1.0)",   84.6252E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS-INSTANCE",          1286,             1,  -121.707E-03,       10.4156,  -50.9137E-03,"ASSEMBLY_LOWER_STRINGERS-INSTANCE_LOWER_STRINGERS","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SNEG, (fraction = -1.0)",   83.2499E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS-INSTANCE",          1287,             1,  -189.440E-03,       10.2296,  -52.5279E-03,"ASSEMBLY_LOWER_STRINGERS-INSTANCE_LOWER_STRINGERS","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SNEG, (fraction = -1.0)",   88.9162E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS-INSTANCE",          1287,             1,  -189.440E-03,       10.2296,  -52.5279E-03,"ASSEMBLY_LOWER_STRINGERS-INSTANCE_LOWER_STRINGERS","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SPOS, (fraction = 1.0)",   90.2330E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS-INSTANCE",          1288,             1,  -257.174E-03,       10.0436,  -54.1420E-03,"ASSEMBLY_LOWER_STRINGERS-INSTANCE_LOWER_STRINGERS","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SPOS, (fraction = 1.0)",   96.3662E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS-INSTANCE",          1288,             1,  -257.174E-03,       10.0436,  -54.1420E-03,"ASSEMBLY_LOWER_STRINGERS-INSTANCE_LOWER_STRINGERS","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SNEG, (fraction = -1.0)",   94.9813E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS-INSTANCE",          1289,             1,  -324.907E-03,       9.85751,  -55.7562E-03,"ASSEMBLY_LOWER_STRINGERS-INSTANCE_LOWER_STRINGERS","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SPOS, (fraction = 1.0)",   101.950E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS-INSTANCE",          1289,             1,  -324.907E-03,       9.85751,  -55.7562E-03,"ASSEMBLY_LOWER_STRINGERS-INSTANCE_LOWER_STRINGERS","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SNEG, (fraction = -1.0)",   100.697E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS-INSTANCE",          1290,             1,  -392.641E-03,       9.67146,  -57.3703E-03,"ASSEMBLY_LOWER_STRINGERS-INSTANCE_LOWER_STRINGERS","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SNEG, (fraction = -1.0)",   106.727E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS-INSTANCE",          1290,             1,  -392.641E-03,       9.67146,  -57.3703E-03,"ASSEMBLY_LOWER_STRINGERS-INSTANCE_LOWER_STRINGERS","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SPOS, (fraction = 1.0)",   108.000E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS-INSTANCE",          1291,             1,  -460.374E-03,       9.48541,  -58.9845E-03,"ASSEMBLY_LOWER_STRINGERS-INSTANCE_LOWER_STRINGERS","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SPOS, (fraction = 1.0)",   112.826E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS-INSTANCE",          1291,             1,  -460.374E-03,       9.48541,  -58.9845E-03,"ASSEMBLY_LOWER_STRINGERS-INSTANCE_LOWER_STRINGERS","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SNEG, (fraction = -1.0)",   111.766E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS-INSTANCE",          1292,             1,  -528.108E-03,       9.29937,  -60.5986E-03,"ASSEMBLY_LOWER_STRINGERS-INSTANCE_LOWER_STRINGERS","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SPOS, (fraction = 1.0)",   119.744E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS-INSTANCE",          1292,             1,  -528.108E-03,       9.29937,  -60.5986E-03,"ASSEMBLY_LOWER_STRINGERS-INSTANCE_LOWER_STRINGERS","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SNEG, (fraction = -1.0)",   118.650E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS-INSTANCE",          1293,             1,  -595.842E-03,       9.11332,  -62.2127E-03,"ASSEMBLY_LOWER_STRINGERS-INSTANCE_LOWER_STRINGERS","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SPOS, (fraction = 1.0)",   126.617E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS-INSTANCE",          1293,             1,  -595.842E-03,       9.11332,  -62.2127E-03,"ASSEMBLY_LOWER_STRINGERS-INSTANCE_LOWER_STRINGERS","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SNEG, (fraction = -1.0)",   125.514E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS-INSTANCE",          1294,             1,  -663.575E-03,       8.92728,  -63.8269E-03,"ASSEMBLY_LOWER_STRINGERS-INSTANCE_LOWER_STRINGERS","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SPOS, (fraction = 1.0)",   134.526E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS-INSTANCE",          1294,             1,  -663.575E-03,       8.92728,  -63.8269E-03,"ASSEMBLY_LOWER_STRINGERS-INSTANCE_LOWER_STRINGERS","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SNEG, (fraction = -1.0)",   132.840E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS-INSTANCE",          1295,             1,  -731.309E-03,       8.74123,  -65.4410E-03,"ASSEMBLY_LOWER_STRINGERS-INSTANCE_LOWER_STRINGERS","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SNEG, (fraction = -1.0)",   139.820E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS-INSTANCE",          1295,             1,  -731.309E-03,       8.74123,  -65.4410E-03,"ASSEMBLY_LOWER_STRINGERS-INSTANCE_LOWER_STRINGERS","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SPOS, (fraction = 1.0)",   140.701E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS-INSTANCE",          1296,             1,  -799.042E-03,       8.55519,  -67.0552E-03,"ASSEMBLY_LOWER_STRINGERS-INSTANCE_LOWER_STRINGERS","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SPOS, (fraction = 1.0)",   149.645E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS-INSTANCE",          1296,             1,  -799.042E-03,       8.55519,  -67.0552E-03,"ASSEMBLY_LOWER_STRINGERS-INSTANCE_LOWER_STRINGERS","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SNEG, (fraction = -1.0)",   148.184E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS-INSTANCE",          1297,             1,  -866.776E-03,       8.36914,  -68.6693E-03,"ASSEMBLY_LOWER_STRINGERS-INSTANCE_LOWER_STRINGERS","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SPOS, (fraction = 1.0)",   153.232E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS-INSTANCE",          1297,             1,  -866.776E-03,       8.36914,  -68.6693E-03,"ASSEMBLY_LOWER_STRINGERS-INSTANCE_LOWER_STRINGERS","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SNEG, (fraction = -1.0)",   152.160E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS-INSTANCE",          1298,             1,  -934.509E-03,       8.18309,  -70.2835E-03,"ASSEMBLY_LOWER_STRINGERS-INSTANCE_LOWER_STRINGERS","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SNEG, (fraction = -1.0)",   156.068E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS-INSTANCE",          1298,             1,  -934.509E-03,       8.18309,  -70.2835E-03,"ASSEMBLY_LOWER_STRINGERS-INSTANCE_LOWER_STRINGERS","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SPOS, (fraction = 1.0)",   157.246E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS-INSTANCE",          1299,             1,      -1.00224,       7.99705,  -71.8976E-03,"ASSEMBLY_LOWER_STRINGERS-INSTANCE_LOWER_STRINGERS","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SPOS, (fraction = 1.0)",   159.178E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS-INSTANCE",          1299,             1,      -1.00224,       7.99705,  -71.8976E-03,"ASSEMBLY_LOWER_STRINGERS-INSTANCE_LOWER_STRINGERS","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SNEG, (fraction = -1.0)",   159.796E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS-INSTANCE",          1300,             1,      -1.06998,       7.81100,  -73.5118E-03,"ASSEMBLY_LOWER_STRINGERS-INSTANCE_LOWER_STRINGERS","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SPOS, (fraction = 1.0)",   167.544E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS-INSTANCE",          1300,             1,      -1.06998,       7.81100,  -73.5118E-03,"ASSEMBLY_LOWER_STRINGERS-INSTANCE_LOWER_STRINGERS","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SNEG, (fraction = -1.0)",   166.018E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS-INSTANCE",          1301,             1,      -1.13771,       7.62496,  -75.1259E-03,"ASSEMBLY_LOWER_STRINGERS-INSTANCE_LOWER_STRINGERS","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SNEG, (fraction = -1.0)",   170.784E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS-INSTANCE",          1301,             1,      -1.13771,       7.62496,  -75.1259E-03,"ASSEMBLY_LOWER_STRINGERS-INSTANCE_LOWER_STRINGERS","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SPOS, (fraction = 1.0)",   170.036E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS-INSTANCE",          1302,             1,      -1.20544,       7.43891,  -76.7401E-03,"ASSEMBLY_LOWER_STRINGERS-INSTANCE_LOWER_STRINGERS","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SPOS, (fraction = 1.0)",   179.143E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS-INSTANCE",          1302,             1,      -1.20544,       7.43891,  -76.7401E-03,"ASSEMBLY_LOWER_STRINGERS-INSTANCE_LOWER_STRINGERS","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SNEG, (fraction = -1.0)",   177.406E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS-INSTANCE",          1303,             1,      -1.27318,       7.25287,  -78.3542E-03,"ASSEMBLY_LOWER_STRINGERS-INSTANCE_LOWER_STRINGERS","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SPOS, (fraction = 1.0)",   180.191E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS-INSTANCE",          1303,             1,      -1.27318,       7.25287,  -78.3542E-03,"ASSEMBLY_LOWER_STRINGERS-INSTANCE_LOWER_STRINGERS","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SNEG, (fraction = -1.0)",   182.163E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS-INSTANCE",          1304,             1,      -1.34091,       7.06682,  -79.9684E-03,"ASSEMBLY_LOWER_STRINGERS-INSTANCE_LOWER_STRINGERS","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SPOS, (fraction = 1.0)",   192.192E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS-INSTANCE",          1304,             1,      -1.34091,       7.06682,  -79.9684E-03,"ASSEMBLY_LOWER_STRINGERS-INSTANCE_LOWER_STRINGERS","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SNEG, (fraction = -1.0)",   189.483E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS-INSTANCE",          1305,             1,      -1.40864,       6.88077,  -81.5825E-03,"ASSEMBLY_LOWER_STRINGERS-INSTANCE_LOWER_STRINGERS","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SPOS, (fraction = 1.0)",   191.717E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS-INSTANCE",          1305,             1,      -1.40864,       6.88077,  -81.5825E-03,"ASSEMBLY_LOWER_STRINGERS-INSTANCE_LOWER_STRINGERS","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SNEG, (fraction = -1.0)",   195.026E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS-INSTANCE",          1306,             1,      -1.47638,       6.69473,  -83.1967E-03,"ASSEMBLY_LOWER_STRINGERS-INSTANCE_LOWER_STRINGERS","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SNEG, (fraction = -1.0)",   204.395E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS-INSTANCE",          1306,             1,      -1.47638,       6.69473,  -83.1967E-03,"ASSEMBLY_LOWER_STRINGERS-INSTANCE_LOWER_STRINGERS","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SPOS, (fraction = 1.0)",   208.764E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS-INSTANCE",          1307,             1,      -1.54411,       6.50868,  -84.8108E-03,"ASSEMBLY_LOWER_STRINGERS-INSTANCE_LOWER_STRINGERS","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SPOS, (fraction = 1.0)",   206.966E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS-INSTANCE",          1307,             1,      -1.54411,       6.50868,  -84.8108E-03,"ASSEMBLY_LOWER_STRINGERS-INSTANCE_LOWER_STRINGERS","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SNEG, (fraction = -1.0)",   211.787E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS-INSTANCE",          1308,             1,      -1.61184,       6.32264,  -86.4250E-03,"ASSEMBLY_LOWER_STRINGERS-INSTANCE_LOWER_STRINGERS","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SPOS, (fraction = 1.0)",   232.357E+06
