ODB Name,Step,Frame,Part Instance Name,    Node Label,X,Y,Z,Section Name,Material Name,Section Point,          U-U3
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS_CENTRE_SECTION-INSTANCE",            66,      -2.14143,      -1.34615,  -43.8757E-03,NA,NA,"",            0.
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS_CENTRE_SECTION-INSTANCE",            67,      -2.14143,      -1.15385,  -43.8757E-03,NA,NA,"",            0.
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS_CENTRE_SECTION-INSTANCE",            68,      -2.14143,  -961.538E-03,  -43.8757E-03,NA,NA,"",            0.
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS_CENTRE_SECTION-INSTANCE",            69,      -2.14143,  -769.231E-03,  -43.8757E-03,NA,NA,"",            0.
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS_CENTRE_SECTION-INSTANCE",            70,      -2.14143,  -576.923E-03,  -43.8757E-03,NA,NA,"",            0.
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS_CENTRE_SECTION-INSTANCE",            71,      -2.14143,  -384.615E-03,  -43.8757E-03,NA,NA,"",            0.
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS_CENTRE_SECTION-INSTANCE",            72,      -2.14143,  -192.308E-03,  -43.8757E-03,NA,NA,"",            0.
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS_CENTRE_SECTION-INSTANCE",            73,      -2.56286,      -2.30769,  -161.491E-03,NA,NA,"",            0.
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS_CENTRE_SECTION-INSTANCE",            74,      -2.56286,      -2.11538,  -161.491E-03,NA,NA,"",            0.
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS_CENTRE_SECTION-INSTANCE",            75,      -2.56286,      -1.92308,  -161.491E-03,NA,NA,"",            0.
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS_CENTRE_SECTION-INSTANCE",            76,      -2.56286,      -1.73077,  -161.491E-03,NA,NA,"",            0.
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS_CENTRE_SECTION-INSTANCE",            77,      -2.56286,      -1.53846,  -161.491E-03,NA,NA,"",            0.
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS_CENTRE_SECTION-INSTANCE",            78,      -2.56286,      -1.34615,  -161.491E-03,NA,NA,"",            0.
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS_CENTRE_SECTION-INSTANCE",            79,      -2.56286,      -1.15385,  -161.491E-03,NA,NA,"",            0.
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS_CENTRE_SECTION-INSTANCE",            80,      -2.56286,  -961.538E-03,  -161.491E-03,NA,NA,"",            0.
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS_CENTRE_SECTION-INSTANCE",            81,      -2.56286,  -769.231E-03,  -161.491E-03,NA,NA,"",            0.
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS_CENTRE_SECTION-INSTANCE",            82,      -2.56286,  -576.923E-03,  -161.491E-03,NA,NA,"",            0.
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS_CENTRE_SECTION-INSTANCE",            83,      -2.56286,  -384.615E-03,  -161.491E-03,NA,NA,"",            0.
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS_CENTRE_SECTION-INSTANCE",            84,      -2.56286,  -192.308E-03,  -161.491E-03,NA,NA,"",            0.
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS_CENTRE_SECTION-INSTANCE",            85,      -2.66286,      -2.30769,  -161.491E-03,NA,NA,"",            0.
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS_CENTRE_SECTION-INSTANCE",            86,      -2.66286,      -2.11538,  -161.491E-03,NA,NA,"",            0.
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS_CENTRE_SECTION-INSTANCE",            87,      -2.66286,      -1.92308,  -161.491E-03,NA,NA,"",            0.
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS_CENTRE_SECTION-INSTANCE",            88,      -2.66286,      -1.73077,  -161.491E-03,NA,NA,"",            0.
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS_CENTRE_SECTION-INSTANCE",            89,      -2.66286,      -1.53846,  -161.491E-03,NA,NA,"",            0.
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS_CENTRE_SECTION-INSTANCE",            90,      -2.66286,      -1.34615,  -161.491E-03,NA,NA,"",            0.
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS_CENTRE_SECTION-INSTANCE",            91,      -2.66286,      -1.15385,  -161.491E-03,NA,NA,"",            0.
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS_CENTRE_SECTION-INSTANCE",            92,      -2.66286,  -961.538E-03,  -161.491E-03,NA,NA,"",            0.
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS_CENTRE_SECTION-INSTANCE",            93,      -2.66286,  -769.231E-03,  -161.491E-03,NA,NA,"",            0.
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS_CENTRE_SECTION-INSTANCE",            94,      -2.66286,  -576.923E-03,  -161.491E-03,NA,NA,"",            0.
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS_CENTRE_SECTION-INSTANCE",            95,      -2.66286,  -384.615E-03,  -161.491E-03,NA,NA,"",            0.
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS_CENTRE_SECTION-INSTANCE",            96,      -2.66286,  -192.308E-03,  -161.491E-03,NA,NA,"",            0.
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS_CENTRE_SECTION-INSTANCE",            97,      -2.56286,      -2.30769,  -61.4914E-03,NA,NA,"",            0.
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS_CENTRE_SECTION-INSTANCE",            98,      -2.56286,      -2.11538,  -61.4914E-03,NA,NA,"",            0.
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS_CENTRE_SECTION-INSTANCE",            99,      -2.56286,      -1.92308,  -61.4914E-03,NA,NA,"",            0.
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS_CENTRE_SECTION-INSTANCE",           100,      -2.56286,      -1.73077,  -61.4914E-03,NA,NA,"",            0.
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS_CENTRE_SECTION-INSTANCE",           101,      -2.56286,      -1.53846,  -61.4914E-03,NA,NA,"",            0.
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS_CENTRE_SECTION-INSTANCE",           102,      -2.56286,      -1.34615,  -61.4914E-03,NA,NA,"",            0.
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS_CENTRE_SECTION-INSTANCE",           103,      -2.56286,      -1.15385,  -61.4914E-03,NA,NA,"",            0.
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS_CENTRE_SECTION-INSTANCE",           104,      -2.56286,  -961.538E-03,  -61.4914E-03,NA,NA,"",            0.
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS_CENTRE_SECTION-INSTANCE",           105,      -2.56286,  -769.231E-03,  -61.4914E-03,NA,NA,"",            0.
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS_CENTRE_SECTION-INSTANCE",           106,      -2.56286,  -576.923E-03,  -61.4914E-03,NA,NA,"",            0.
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS_CENTRE_SECTION-INSTANCE",           107,      -2.56286,  -384.615E-03,  -61.4914E-03,NA,NA,"",            0.
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS_CENTRE_SECTION-INSTANCE",           108,      -2.56286,  -192.308E-03,  -61.4914E-03,NA,NA,"",            0.
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS_CENTRE_SECTION-INSTANCE",           109,      -2.98429,      -2.30769,  -179.107E-03,NA,NA,"",            0.
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS_CENTRE_SECTION-INSTANCE",           110,      -2.98429,      -2.11538,  -179.107E-03,NA,NA,"",            0.
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS_CENTRE_SECTION-INSTANCE",           111,      -2.98429,      -1.92308,  -179.107E-03,NA,NA,"",            0.
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS_CENTRE_SECTION-INSTANCE",           112,      -2.98429,      -1.73077,  -179.107E-03,NA,NA,"",            0.
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS_CENTRE_SECTION-INSTANCE",           113,      -2.98429,      -1.53846,  -179.107E-03,NA,NA,"",            0.
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS_CENTRE_SECTION-INSTANCE",           114,      -2.98429,      -1.34615,  -179.107E-03,NA,NA,"",            0.
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS_CENTRE_SECTION-INSTANCE",           115,      -2.98429,      -1.15385,  -179.107E-03,NA,NA,"",            0.
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS_CENTRE_SECTION-INSTANCE",           116,      -2.98429,  -961.538E-03,  -179.107E-03,NA,NA,"",            0.
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS_CENTRE_SECTION-INSTANCE",           117,      -2.98429,  -769.231E-03,  -179.107E-03,NA,NA,"",            0.
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS_CENTRE_SECTION-INSTANCE",           118,      -2.98429,  -576.923E-03,  -179.107E-03,NA,NA,"",            0.
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS_CENTRE_SECTION-INSTANCE",           119,      -2.98429,  -384.615E-03,  -179.107E-03,NA,NA,"",            0.
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS_CENTRE_SECTION-INSTANCE",           120,      -2.98429,  -192.308E-03,  -179.107E-03,NA,NA,"",            0.
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS_CENTRE_SECTION-INSTANCE",           121,      -3.08429,      -2.30769,  -179.107E-03,NA,NA,"",            0.
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS_CENTRE_SECTION-INSTANCE",           122,      -3.08429,      -2.11538,  -179.107E-03,NA,NA,"",            0.
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS_CENTRE_SECTION-INSTANCE",           123,      -3.08429,      -1.92308,  -179.107E-03,NA,NA,"",            0.
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS_CENTRE_SECTION-INSTANCE",           124,      -3.08429,      -1.73077,  -179.107E-03,NA,NA,"",            0.
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS_CENTRE_SECTION-INSTANCE",           125,      -3.08429,      -1.53846,  -179.107E-03,NA,NA,"",            0.
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS_CENTRE_SECTION-INSTANCE",           126,      -3.08429,      -1.34615,  -179.107E-03,NA,NA,"",            0.
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS_CENTRE_SECTION-INSTANCE",           127,      -3.08429,      -1.15385,  -179.107E-03,NA,NA,"",            0.
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS_CENTRE_SECTION-INSTANCE",           128,      -3.08429,  -961.538E-03,  -179.107E-03,NA,NA,"",            0.
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS_CENTRE_SECTION-INSTANCE",           129,      -3.08429,  -769.231E-03,  -179.107E-03,NA,NA,"",            0.
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS_CENTRE_SECTION-INSTANCE",           130,      -3.08429,  -576.923E-03,  -179.107E-03,NA,NA,"",            0.
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS_CENTRE_SECTION-INSTANCE",           131,      -3.08429,  -384.615E-03,  -179.107E-03,NA,NA,"",            0.
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS_CENTRE_SECTION-INSTANCE",           132,      -3.08429,  -192.308E-03,  -179.107E-03,NA,NA,"",            0.
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS_CENTRE_SECTION-INSTANCE",           133,      -2.98429,      -2.30769,  -79.1071E-03,NA,NA,"",            0.
